ReviewID,RecordKey,SourceSheet,SourceRowNumber,RecordID,AssetName,WorkType,RequestLetterNo,FailureDescriptionRaw,OperationDescriptionRaw,RelatedMachineCode,MachineName,PartName,PartCode,WorkDate,WorkedHours,ProcessStatus,RepairDeliveryOrProductionStartDate,MoldDeliveryToProductionDate,ApprovalFormStatus,ReviewReason,MoldCodeReviewStatus,AssignedMoldCode,ReviewerNote,HistoricalClassification,HistoricalCandidateMoldCodes,ProposedReviewAction
MMCR-1405-0001,1405-فروردین-38,فروردین,39,38,قالب پراید خاردار,قالب تعمیری,,اصلاح کفی قالب,کفتراشی,,7101,bottom plate,2,1405/01/08,6.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,21355 | ML21355-01S,NEEDS_MOLD_MASTER
MMCR-1405-0150,1405-تیر-117,تیر,118,117,قالب پخت کلاچ پیکان آرژانتینی,قالب تعمیری,746,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7202,top Plate,3,1405/04/08,3.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,04S,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0151,1405-تیر-118,تیر,119,118,قالب پخت کلاچ پیکان آرژانتینی,قالب تعمیری,746,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7203,bottom plate,2,1405/04/08,6.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,04S,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0152,1405-تیر-123,تیر,124,123,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,دورتراشی,,7102,Mandrel,4,1405/04/08,6.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0153,1405-تیر-125,تیر,126,125,قالب لودری 70021,قالب تعمیری,,وایر کردن سنبه,باز و بستن قالب,6001,دمونتاژ,Mold,,1405/04/08,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0154,1405-تیر-128,تیر,129,128,قالب پخت کلاچ پیکان آرژانتینی,قالب تعمیری,746,ساخت Top Plate Botton plate guide rod Matrix stoper,قلاویزکاری,,مونتاژ,bottom plate,4,1405/04/08,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,04S,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0155,1405-تیر-131,تیر,132,131,قالب پخت کلاچ پیکان آرژانتینی,قالب تعمیری,746,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,Mold,,1405/04/08,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,04S,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0156,1405-تیر-138,تیر,139,138,قالب لودری 70021,قالب تعمیری,,سنگ زنی,سنگ زنی,6001,7501,Matrix,1,1405/04/08,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0157,1405-تیر-139,تیر,140,139,قالب لودری 70021,قالب تعمیری,,سنگ زنی,سنگ زنی,6001,7501,Mandrel,1,1405/04/08,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0158,1405-تیر-142,تیر,143,142,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,سنگ زنی,,7501,Mandrel,1,1405/04/08,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0159,1405-تیر-151,تیر,152,151,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,دورتراشی,,7102,Mandrel,4,1405/04/09,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0160,1405-تیر-157,تیر,158,157,قالب پخت کلاچ پیکان آرژانتینی,قالب تعمیری,746,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7301,Stop,,1405/04/09,6.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,04S,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0161,1405-تیر-162,تیر,163,162,قالب پخت کلاچ پیکان آرژانتینی,قالب تعمیری,746,ساخت Top Plate Botton plate guide rod Matrix stoper,قلاویز کاری,,مونتاژ,رینگ,,1405/04/09,6,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,04S,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0162,1405-تیر-164,تیر,165,164,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,سنگ زنی,,7501,Mandrel,1,1405/04/09,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0163,1405-تیر-168,تیر,169,168,قالب پخت کلاچ پیکان آرژانتینی,قالب تعمیری,746,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,MOLd,,1405/04/09,3.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,04S,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0164,1405-تیر-174,تیر,175,174,قالب پخت کلاچ پیکان آرژانتینی,قالب تعمیری,746,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,MOLd,,1405/04/09,3.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,HISTORICAL_EXACT_NAME_REQUEST,04S,VERIFY_HISTORY_THEN_ASSIGN
MMCR-1405-0165,1405-تیر-186,تیر,187,186,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,دورتراشی,,7102,Mandrel,4,1405/04/10,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0166,1405-تیر-201,تیر,202,201,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,سنگ زنی,,7501,Mandrel,1,1405/04/10,4,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0167,1405-تیر-209,تیر,210,209,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,MOLd,,1405/04/10,1.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0168,1405-تیر-215,تیر,216,215,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر,,7602,mold,,1405/04/10,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0169,1405-تیر-216,تیر,217,216,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر,,7603,guaid rod,,1405/04/10,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0170,1405-تیر-219,تیر,220,219,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب جهت وایر,,مونتاژ,mold,,1405/04/10,2.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0171,1405-تیر-226,تیر,227,226,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,دورتراشی,,7102,Mandrel,4,1405/04/11,7.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0172,1405-تیر-231,تیر,232,231,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,سنگ زنی,,7501,Mandrel,1,1405/04/11,3.6666666666666665,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0173,1405-تیر-238,تیر,239,238,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر,,7602,mold,,1405/04/11,8,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0174,1405-تیر-239,تیر,240,239,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر,,7603,guaid rod,,1405/04/11,3,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0175,1405-تیر-240,تیر,241,240,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر,,7603,Stop,,1405/04/11,5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0176,1405-تیر-267,تیر,268,267,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز کردن قالب,,دمونتاژ,MOLd,,1405/04/13,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0177,1405-تیر-268,تیر,269,268,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تعویض سوپاپ,,مونتاژ,سوپاپ,,1405/04/13,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0178,1405-تیر-273,تیر,274,273,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تعویض سوپاپ,,مونتاژ,سوپاپ,,1405/04/13,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0179,1405-تیر-274,تیر,275,274,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تعویض سوپاپ,,مونتاژ,سوپاپ,,1405/04/13,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0180,1405-تیر-283,تیر,284,283,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7202,Matrix,1,1405/04/13,5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0181,1405-تیر-284,تیر,285,284,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7202,Mandrel,4,1405/04/13,5.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0182,1405-تیر-285,تیر,286,285,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,حدیده کردن,,7302,سوپاپ,,1405/04/13,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0183,1405-تیر-291,تیر,292,291,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,وایر,,7602,mold,,1405/04/13,4,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0184,1405-تیر-278,تیر,279,278,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز کردن قالب,,دمونتاژ,MOLd,,1405/04/14,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0185,1405-تیر-280,تیر,281,280,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,بستن,,مونتاژ,bottom plate,2,1405/04/14,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0186,1405-تیر-295,تیر,296,295,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7202,Matrix,1,1405/04/14,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0187,1405-تیر-296,تیر,297,296,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7203,Mandrel,4,1405/04/14,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0188,1405-تیر-310,تیر,311,310,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,سنگ زنی,,7501,stop,,1405/04/14,1,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0189,1405-تیر-314,تیر,315,314,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,باز کردن قالب,,دمونتاژ,MOLd,,1405/04/14,4,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0190,1405-تیر-315,تیر,316,315,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,بستن قالب,,مونتاژ,MOLd,,1405/04/14,1,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0191,1405-تیر-320,تیر,321,320,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7302,stop,,1405/04/14,2,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0192,1405-تیر-329,تیر,330,329,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,برش شافت جهت میل راهنما,,8001,میل راهنما,,1405/04/14,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0193,1405-تیر-334,تیر,335,334,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7202,Matrix,1,1405/04/15,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0194,1405-تیر-337,تیر,338,337,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7301,Stop,,1405/04/15,4.75,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0195,1405-تیر-338,تیر,339,338,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7301,پیچ واسطه,,1405/04/15,4.75,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0196,1405-تیر-340,تیر,341,340,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,سنگ زنی,,7501,Mandrel,4,1405/04/15,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0197,1405-تیر-341,تیر,342,341,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7203,Matrix,1,1405/04/15,5.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0198,1405-تیر-342,تیر,343,342,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7203,Matrix,1,1405/04/15,5.5,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0199,1405-تیر-346,تیر,347,346,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,Mold,,1405/04/15,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0200,1405-تیر-347,تیر,348,347,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,Mold,,1405/04/15,4,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0201,1405-تیر-348,تیر,349,348,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,Mold,,1405/04/15,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0202,1405-تیر-349,تیر,350,349,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن,,مونتاژ,سوپاپ,,1405/04/15,3,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0203,1405-تیر-350,تیر,351,350,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,بستن قالب,,مونتاژ,Mold,,1405/04/15,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0204,1405-تیر-351,تیر,352,351,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,سوراخکاری,,7401,bottom plate,,1405/04/15,1,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0205,1405-تیر-359,تیر,360,359,قالب ترابوزا,قالب تعمیری,,لهیدگی Matrix & Mandrel &Crome,تراشکاری,,7302,میل راهنما,,1405/04/15,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,NO_HISTORICAL_MATCH,,MANUAL_REVIEW
MMCR-1405-0206,1405-تیر-360,تیر,361,360,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7302,واسطه سوپاپ,,1405/04/15,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0207,1405-تیر-367,تیر,368,367,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بازکردن قالب,,دمونتاژ,MOLd,,1405/04/15,1,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0208,1405-تیر-372,تیر,373,372,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,فرز 12,,7202,Matrix,1,1405/04/16,11,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0209,1405-تیر-380,تیر,381,380,قالب پخت کلاچ پژو 405,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7302,واسطه سوپاپ,,1405/04/16,2,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 02S | 03S | 07S | 10S | 11S | MC30243-04S | MC30243-07S,NEEDS_MOLD_MASTER
MMCR-1405-0210,1405-تیر-382,تیر,383,382,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,تراشکاری,,7301,پیچ واسطه,,1405/04/16,3.3333333333333335,OK,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
MMCR-1405-0211,1405-تیر-391,تیر,392,391,قالب پخت کلاچ پیکان,قالب تعمیری,,ساخت Top Plate Botton plate guide rod Matrix stoper,بستن قالب,,مونتاژ,mold,,1405/04/16,2.5,,,,,Repair mold record with blank MoldCode; automatic MoldCode assignment prohibited,OPEN,,,AMBIGUOUS_HISTORICAL_NAME,01S | 03S | 04S | 05S | 06S | 07S | 08S | MC30241-02S | MC30241-05S | MC30241-08S,NEEDS_MOLD_MASTER
